,x,y,z,dataset_name,dataset_color
13890,0.6517711,3.5798376,1.9833223,twitch_egos,0.46153846153846156
13891,3.6423864,1.9741335,4.262115,twitch_egos,0.46153846153846156
13892,4.12317,2.9534352,4.058121,twitch_egos,0.46153846153846156
13893,3.368621,2.0912614,4.435456,twitch_egos,0.46153846153846156
13894,3.46658,2.5002508,4.3434887,twitch_egos,0.46153846153846156
13895,3.5231156,2.4524696,4.2937813,twitch_egos,0.46153846153846156
13896,3.1985843,2.4519622,4.7655907,twitch_egos,0.46153846153846156
13897,3.6259346,2.0426738,4.278412,twitch_egos,0.46153846153846156
13898,3.1066687,2.1973717,4.715947,twitch_egos,0.46153846153846156
13899,2.3206363,1.696569,4.7072573,twitch_egos,0.46153846153846156
13900,4.315812,2.614848,0.86893916,twitch_egos,0.46153846153846156
13901,3.6239505,2.0491352,4.2809567,twitch_egos,0.46153846153846156
13902,5.751663,2.2592587,3.2691286,twitch_egos,0.46153846153846156
13903,3.2711964,2.0933948,4.4994626,twitch_egos,0.46153846153846156
13904,3.1122715,4.353553,1.6199889,twitch_egos,0.46153846153846156
13905,3.5356956,1.7584236,4.2669525,twitch_egos,0.46153846153846156
13906,4.1458635,2.3832211,3.9819255,twitch_egos,0.46153846153846156
13907,4.140817,2.3369057,4.0158978,twitch_egos,0.46153846153846156
13908,0.9073391,3.7086773,1.7219328,twitch_egos,0.46153846153846156
13909,3.4512606,1.9471077,4.3646345,twitch_egos,0.46153846153846156
13910,3.558459,2.3682215,4.285601,twitch_egos,0.46153846153846156
13911,3.3403132,2.619048,4.550952,twitch_egos,0.46153846153846156
13912,3.6694493,1.5812402,4.0767975,twitch_egos,0.46153846153846156
13913,3.6698692,1.6543217,4.1280007,twitch_egos,0.46153846153846156
13914,3.4263198,1.7532258,4.329856,twitch_egos,0.46153846153846156
13915,4.263456,2.4068048,3.8592343,twitch_egos,0.46153846153846156
13916,3.4071884,2.2485776,4.4061265,twitch_egos,0.46153846153846156
13917,3.6271367,1.5635363,4.0933967,twitch_egos,0.46153846153846156
13918,3.8574054,1.5317771,1.1579683,twitch_egos,0.46153846153846156
13919,4.1199045,2.961753,4.0590296,twitch_egos,0.46153846153846156
13920,3.8058534,2.4391062,4.031364,twitch_egos,0.46153846153846156
13921,0.85593,3.8402104,2.7647407,twitch_egos,0.46153846153846156
13922,3.1509426,2.3095846,4.7114677,twitch_egos,0.46153846153846156
13923,3.662637,2.2713666,4.2382507,twitch_egos,0.46153846153846156
13924,3.5472422,1.9067317,4.3034544,twitch_egos,0.46153846153846156
13925,3.0663924,4.4241004,1.5745695,twitch_egos,0.46153846153846156
13926,3.5532517,1.9871805,4.312959,twitch_egos,0.46153846153846156
13927,5.2871966,2.5443583,1.3782119,twitch_egos,0.46153846153846156
13928,5.7144065,2.3052464,3.2393558,twitch_egos,0.46153846153846156
13929,3.7811866,1.7434086,4.0966005,twitch_egos,0.46153846153846156
13930,0.834308,3.6535904,1.823593,twitch_egos,0.46153846153846156
13931,5.431417,3.4597352,1.9422187,twitch_egos,0.46153846153846156
13932,3.7126868,1.8123221,4.178729,twitch_egos,0.46153846153846156
13933,0.89837444,3.562527,1.8920656,twitch_egos,0.46153846153846156
13934,3.3555038,1.6830918,4.352338,twitch_egos,0.46153846153846156
13935,2.6734593,0.0032860655,1.8597084,twitch_egos,0.46153846153846156
13936,3.8416,2.2783456,4.129577,twitch_egos,0.46153846153846156
13937,1.037792,0.72010344,1.2539359,twitch_egos,0.46153846153846156
13938,3.4510734,2.3383899,4.372281,twitch_egos,0.46153846153846156
13939,3.8522935,2.2797146,4.1239104,twitch_egos,0.46153846153846156
13940,0.56913143,-0.2282797,-0.3561508,twitch_egos,0.46153846153846156
13941,3.4704902,2.034572,4.365524,twitch_egos,0.46153846153846156
13942,3.7347229,2.2318635,4.20325,twitch_egos,0.46153846153846156
13943,3.0991755,2.1401486,4.6975613,twitch_egos,0.46153846153846156
13944,4.260464,2.40925,3.882072,twitch_egos,0.46153846153846156
13945,0.5670958,3.5722682,1.9426382,twitch_egos,0.46153846153846156
13946,3.3281093,2.543225,4.5293183,twitch_egos,0.46153846153846156
13947,3.4911962,2.4345083,4.3284197,twitch_egos,0.46153846153846156
13948,3.7099743,2.1767716,4.2263727,twitch_egos,0.46153846153846156
13949,3.9752707,2.9497936,4.1049423,twitch_egos,0.46153846153846156
13950,0.7830288,3.5755577,1.9445889,twitch_egos,0.46153846153846156
13951,3.387353,2.0592382,4.418755,twitch_egos,0.46153846153846156
13952,4.242077,0.7745261,3.9156294,twitch_egos,0.46153846153846156
13953,3.132495,4.333195,1.640539,twitch_egos,0.46153846153846156
13954,3.7368736,2.193021,4.208166,twitch_egos,0.46153846153846156
13955,3.3267136,2.610164,4.5764503,twitch_egos,0.46153846153846156
13956,3.1019356,4.373664,1.6080846,twitch_egos,0.46153846153846156
13957,3.3402448,2.2273436,4.4568105,twitch_egos,0.46153846153846156
13958,3.7057602,1.9339204,4.219791,twitch_egos,0.46153846153846156
13959,3.5459907,1.9331362,4.3088126,twitch_egos,0.46153846153846156
13960,4.0341835,0.89157873,2.607215,twitch_egos,0.46153846153846156
13961,4.247518,2.6273065,4.030907,twitch_egos,0.46153846153846156
13962,3.1835735,2.002265,4.5610685,twitch_egos,0.46153846153846156
13963,3.7975206,2.1236615,4.182334,twitch_egos,0.46153846153846156
13964,4.202168,2.5768843,4.003424,twitch_egos,0.46153846153846156
13965,3.1438167,2.0249236,4.602521,twitch_egos,0.46153846153846156
13966,1.0081928,3.2716548,1.0855988,twitch_egos,0.46153846153846156
13967,4.069796,2.2069557,4.0325584,twitch_egos,0.46153846153846156
13968,4.2235193,2.7153342,4.021776,twitch_egos,0.46153846153846156
13969,3.5694582,2.365129,4.275449,twitch_egos,0.46153846153846156
13970,3.5764399,2.417481,4.2559648,twitch_egos,0.46153846153846156
13971,4.260067,0.7613714,3.9011567,twitch_egos,0.46153846153846156
13972,4.3054194,2.5826871,0.8522031,twitch_egos,0.46153846153846156
13973,1.0370958,0.71944636,1.2532086,twitch_egos,0.46153846153846156
13974,3.7122111,1.814819,4.180617,twitch_egos,0.46153846153846156
13975,1.0447407,0.72579515,1.2620648,twitch_egos,0.46153846153846156
13976,1.60805,3.2005222,1.3752764,twitch_egos,0.46153846153846156
13977,4.4756355,2.4850423,4.307531,twitch_egos,0.46153846153846156
13978,3.1697607,2.3957145,4.7693233,twitch_egos,0.46153846153846156
13979,4.3594303,2.8633265,0.97317266,twitch_egos,0.46153846153846156
13980,5.240018,2.5778308,1.4725008,twitch_egos,0.46153846153846156
13981,3.6678557,1.7064373,4.159589,twitch_egos,0.46153846153846156
13982,4.1510363,3.0197263,4.0505314,twitch_egos,0.46153846153846156
13983,3.5350282,1.6620766,4.2220283,twitch_egos,0.46153846153846156
13984,3.31379,2.0801928,4.468702,twitch_egos,0.46153846153846156
13985,3.354491,1.6386883,4.331293,twitch_egos,0.46153846153846156
13986,4.322968,2.6341937,0.8746974,twitch_egos,0.46153846153846156
13987,3.7801065,2.3555055,4.129806,twitch_egos,0.46153846153846156
13988,4.248873,0.76960325,3.9103606,twitch_egos,0.46153846153846156
13989,4.4873633,1.2273797,1.3931065,twitch_egos,0.46153846153846156
13990,3.9766622,2.9511645,4.1046796,twitch_egos,0.46153846153846156
13991,3.3655162,2.4803948,4.4596705,twitch_egos,0.46153846153846156
13992,3.647621,2.2981892,4.2393913,twitch_egos,0.46153846153846156
13993,0.41102272,3.5550363,1.5650764,twitch_egos,0.46153846153846156
13994,3.328739,2.3701375,4.478727,twitch_egos,0.46153846153846156
13995,3.425487,1.7184792,4.3207335,twitch_egos,0.46153846153846156
13996,3.197998,2.1613674,4.5792966,twitch_egos,0.46153846153846156
13997,3.802562,2.4462736,4.0268955,twitch_egos,0.46153846153846156
13998,3.3416438,1.6400211,4.3410497,twitch_egos,0.46153846153846156
13999,4.188284,2.4805667,3.9868991,twitch_egos,0.46153846153846156
14000,3.5861673,2.4014919,4.2540164,twitch_egos,0.46153846153846156
14001,4.1570435,2.3820798,3.9670594,twitch_egos,0.46153846153846156
14002,0.63177437,3.5802698,1.9633142,twitch_egos,0.46153846153846156
14003,5.5158772,3.4795597,1.7797282,twitch_egos,0.46153846153846156
14004,3.1939743,1.8317878,4.508755,twitch_egos,0.46153846153846156
14005,3.7750146,2.2243104,4.1804004,twitch_egos,0.46153846153846156
14006,3.3420522,2.2186782,4.4547253,twitch_egos,0.46153846153846156
14007,3.592634,1.5103041,4.066402,twitch_egos,0.46153846153846156
14008,3.4473326,1.7181379,4.3050714,twitch_egos,0.46153846153846156
14009,3.659705,1.8126516,4.2113585,twitch_egos,0.46153846153846156
14010,4.2833285,2.5258842,0.84641534,twitch_egos,0.46153846153846156
14011,0.8187245,3.8219059,2.6945987,twitch_egos,0.46153846153846156
14012,3.406942,1.6066996,4.279242,twitch_egos,0.46153846153846156
14013,3.3213627,2.004504,4.4547334,twitch_egos,0.46153846153846156
14014,4.1372185,2.5882862,3.9657178,twitch_egos,0.46153846153846156
14015,2.368267,4.503649,2.453814,twitch_egos,0.46153846153846156
14016,2.3671532,4.5012445,2.4525776,twitch_egos,0.46153846153846156
14017,3.276281,2.5100489,4.599454,twitch_egos,0.46153846153846156
14018,3.2513745,1.8188772,4.4634647,twitch_egos,0.46153846153846156
14019,3.490781,1.9015452,4.3339353,twitch_egos,0.46153846153846156
14020,3.7114127,2.0996037,4.2323737,twitch_egos,0.46153846153846156
14021,3.4233534,1.8624146,4.3652344,twitch_egos,0.46153846153846156
14022,4.2597504,2.4135995,3.9071121,twitch_egos,0.46153846153846156
14023,-0.50223297,-0.06574436,-0.98590493,twitch_egos,0.46153846153846156
14024,1.148112,3.8906512,1.476747,twitch_egos,0.46153846153846156
14025,4.311503,2.5679045,0.8643191,twitch_egos,0.46153846153846156
14026,0.409496,3.5544858,1.5696303,twitch_egos,0.46153846153846156
14027,5.7550306,2.2585795,3.2717016,twitch_egos,0.46153846153846156
14028,3.667645,1.5203303,4.0238876,twitch_egos,0.46153846153846156
14029,4.198333,2.6973047,4.012256,twitch_egos,0.46153846153846156
14030,0.5113942,3.5738933,1.9211774,twitch_egos,0.46153846153846156
14031,4.236331,2.6795218,4.0363474,twitch_egos,0.46153846153846156
14032,3.5769813,1.9317226,4.2919555,twitch_egos,0.46153846153846156
14033,3.1391106,1.8218689,4.5433884,twitch_egos,0.46153846153846156
14034,4.222997,2.7184784,4.0376062,twitch_egos,0.46153846153846156
14035,3.506517,1.7864031,4.294632,twitch_egos,0.46153846153846156
14036,0.5106268,3.573955,1.9205554,twitch_egos,0.46153846153846156
14037,3.761299,1.9323046,4.1867523,twitch_egos,0.46153846153846156
14038,3.4027472,2.6275408,4.435714,twitch_egos,0.46153846153846156
14039,4.249903,2.642549,4.0368333,twitch_egos,0.46153846153846156
14040,4.1692657,2.6986046,4.0057817,twitch_egos,0.46153846153846156
14041,3.7106912,1.8180836,4.1827493,twitch_egos,0.46153846153846156
14042,1.1945765,3.9284618,1.4614457,twitch_egos,0.46153846153846156
14043,3.2017505,1.8542155,4.50931,twitch_egos,0.46153846153846156
14044,0.46341848,3.5566936,1.8699241,twitch_egos,0.46153846153846156
14045,3.469147,1.6326416,4.251384,twitch_egos,0.46153846153846156
14046,3.6986089,1.9411101,4.2232785,twitch_egos,0.46153846153846156
14047,3.4134133,1.649714,4.29847,twitch_egos,0.46153846153846156
14048,3.5102499,2.1521797,4.343922,twitch_egos,0.46153846153846156
14049,2.3209677,1.6964694,4.7077184,twitch_egos,0.46153846153846156
14050,1.6962105,2.4617069,4.653991,twitch_egos,0.46153846153846156
14051,4.136135,2.969771,4.0532165,twitch_egos,0.46153846153846156
14052,3.4361763,2.529913,4.375717,twitch_egos,0.46153846153846156
14053,5.2977295,2.5320008,1.3560734,twitch_egos,0.46153846153846156
14054,4.144315,2.681313,3.9850583,twitch_egos,0.46153846153846156
14055,4.3678904,2.542808,4.0934916,twitch_egos,0.46153846153846156
14056,3.3110464,2.2770836,4.4861298,twitch_egos,0.46153846153846156
14057,3.2797077,2.0879517,4.4927564,twitch_egos,0.46153846153846156
14058,0.9816073,3.2559772,1.0681095,twitch_egos,0.46153846153846156
14059,2.6682587,0.0062497663,1.8550951,twitch_egos,0.46153846153846156
14060,3.5248523,1.7876519,4.2820563,twitch_egos,0.46153846153846156
14061,3.6946106,2.437789,4.1471577,twitch_egos,0.46153846153846156
14062,3.6815338,1.9196393,4.2294297,twitch_egos,0.46153846153846156
14063,3.4348893,1.6755413,4.296356,twitch_egos,0.46153846153846156
14064,0.4122101,3.5399776,1.7899381,twitch_egos,0.46153846153846156
14065,0.5691128,-0.22827679,-0.35616714,twitch_egos,0.46153846153846156
14066,2.527153,2.5260699,4.79668,twitch_egos,0.46153846153846156
14067,4.183175,2.3880835,3.9218175,twitch_egos,0.46153846153846156
14068,3.3987536,2.532904,4.4221416,twitch_egos,0.46153846153846156
14069,-0.40398976,0.119966015,0.29882354,twitch_egos,0.46153846153846156
14070,3.3102093,2.554684,4.5624623,twitch_egos,0.46153846153846156
14071,3.881145,2.0379548,4.12387,twitch_egos,0.46153846153846156
14072,3.9649029,2.342837,4.0502567,twitch_egos,0.46153846153846156
14073,3.339035,2.5911744,4.5324574,twitch_egos,0.46153846153846156
14074,3.2097526,2.195903,4.572823,twitch_egos,0.46153846153846156
14075,4.2620687,2.408526,3.8821805,twitch_egos,0.46153846153846156
14076,4.1713734,2.8026972,4.045382,twitch_egos,0.46153846153846156
14077,3.2486186,2.4777527,4.6273475,twitch_egos,0.46153846153846156
14078,3.9723637,2.2529972,4.0801535,twitch_egos,0.46153846153846156
14079,3.5596056,2.5011265,4.2389264,twitch_egos,0.46153846153846156
14080,4.2725263,2.4564998,4.0003595,twitch_egos,0.46153846153846156
14081,3.409572,2.2320883,4.4040995,twitch_egos,0.46153846153846156
14082,3.4954493,2.1421657,4.353764,twitch_egos,0.46153846153846156
14083,1.8133134,1.8750782,1.1511136,twitch_egos,0.46153846153846156
14084,4.283968,2.527793,0.84464103,twitch_egos,0.46153846153846156
14085,4.1366024,2.592689,3.9662206,twitch_egos,0.46153846153846156
14086,-1.2367955,-0.34907702,0.20556852,twitch_egos,0.46153846153846156
14087,4.2239885,2.4054642,3.9559362,twitch_egos,0.46153846153846156
14088,4.3456254,2.69244,0.89887184,twitch_egos,0.46153846153846156
14089,3.4336867,1.6615493,4.2905874,twitch_egos,0.46153846153846156
14090,3.3442101,1.6482112,4.343061,twitch_egos,0.46153846153846156
14091,3.7589,2.1666596,4.198999,twitch_egos,0.46153846153846156
14092,3.7584093,2.3823094,4.1355243,twitch_egos,0.46153846153846156
14093,0.5654077,3.5765314,1.9412442,twitch_egos,0.46153846153846156
14094,0.6036902,3.578257,1.9542645,twitch_egos,0.46153846153846156
14095,1.6069767,3.2017105,1.3758845,twitch_egos,0.46153846153846156
14096,3.1176808,1.8660045,4.575018,twitch_egos,0.46153846153846156
14097,3.6174586,1.4874011,4.0237875,twitch_egos,0.46153846153846156
14098,2.484906,4.461922,2.548711,twitch_egos,0.46153846153846156
14099,3.5401976,1.6901021,4.230357,twitch_egos,0.46153846153846156
14100,5.434379,3.4609232,1.9376373,twitch_egos,0.46153846153846156
14101,3.1065576,2.1665628,4.7111197,twitch_egos,0.46153846153846156
14102,4.4531074,1.2592735,1.3811886,twitch_egos,0.46153846153846156
14103,3.5577328,2.3705044,4.2856903,twitch_egos,0.46153846153846156
14104,3.5439675,2.1108942,4.3268485,twitch_egos,0.46153846153846156
14105,0.8309446,3.823961,2.707302,twitch_egos,0.46153846153846156
14106,1.6889555,2.4662263,4.6609592,twitch_egos,0.46153846153846156
14107,5.4825664,3.4725902,1.8292093,twitch_egos,0.46153846153846156
14108,-0.4041883,0.11964803,0.29864627,twitch_egos,0.46153846153846156
14109,3.2682347,2.1254513,4.5053225,twitch_egos,0.46153846153846156
14110,4.3491244,2.704142,0.9033719,twitch_egos,0.46153846153846156
14111,3.703525,2.155066,4.232186,twitch_egos,0.46153846153846156
14112,3.804961,2.0504947,4.175614,twitch_egos,0.46153846153846156
14113,0.5691113,-0.228272,-0.35616422,twitch_egos,0.46153846153846156
14114,3.7812898,2.0004091,4.185412,twitch_egos,0.46153846153846156
14115,3.3188496,2.3404777,4.484616,twitch_egos,0.46153846153846156
14116,0.5372019,3.577666,1.933187,twitch_egos,0.46153846153846156
14117,3.120405,1.9134322,4.5872,twitch_egos,0.46153846153846156
14118,5.266677,2.5610676,1.4222295,twitch_egos,0.46153846153846156
14119,3.1290183,2.2830663,4.732669,twitch_egos,0.46153846153846156
14120,5.1870522,2.5998454,1.5618509,twitch_egos,0.46153846153846156
14121,4.1342125,2.9073782,4.050118,twitch_egos,0.46153846153846156
14122,4.1673656,2.76414,4.026611,twitch_egos,0.46153846153846156
14123,3.685339,1.4299952,3.8876464,twitch_egos,0.46153846153846156
14124,3.348654,2.6266108,4.538129,twitch_egos,0.46153846153846156
14125,4.3553824,2.721573,0.9032996,twitch_egos,0.46153846153846156
14126,3.6233008,1.5267086,4.0615726,twitch_egos,0.46153846153846156
14127,3.5109375,2.2920218,4.332345,twitch_egos,0.46153846153846156
14128,4.0835547,2.9651527,4.0679183,twitch_egos,0.46153846153846156
14129,1.696629,2.4614596,4.6536355,twitch_egos,0.46153846153846156
14130,3.8769917,1.85417,4.068622,twitch_egos,0.46153846153846156
14131,3.1189542,1.8504144,4.568008,twitch_egos,0.46153846153846156
14132,3.5156076,1.7666246,4.2820983,twitch_egos,0.46153846153846156
14133,3.6264088,2.3751085,4.232358,twitch_egos,0.46153846153846156
14134,3.072794,4.414647,1.5813783,twitch_egos,0.46153846153846156
14135,3.0721095,4.415722,1.5804868,twitch_egos,0.46153846153846156
14136,4.46283,2.501611,4.2635775,twitch_egos,0.46153846153846156
14137,3.5491636,2.3797164,4.290164,twitch_egos,0.46153846153846156
14138,3.589476,1.7333146,4.224163,twitch_egos,0.46153846153846156
14139,4.153759,2.8122466,4.0403075,twitch_egos,0.46153846153846156
14140,3.5465882,2.3810256,4.2923193,twitch_egos,0.46153846153846156
14141,3.8521838,2.002313,4.1374917,twitch_egos,0.46153846153846156
14142,0.9035834,3.6920204,1.7440953,twitch_egos,0.46153846153846156
14143,3.7869203,1.9765236,4.176024,twitch_egos,0.46153846153846156
14144,5.1031675,2.6299405,1.7021078,twitch_egos,0.46153846153846156
14145,3.532596,2.0374413,4.330678,twitch_egos,0.46153846153846156
14146,4.008223,2.3013,4.0557933,twitch_egos,0.46153846153846156
14147,4.028818,0.8720305,2.622701,twitch_egos,0.46153846153846156
14148,3.2095723,2.1893973,4.571747,twitch_egos,0.46153846153846156
14149,3.215885,1.8400693,4.4955463,twitch_egos,0.46153846153846156
14150,3.1217167,2.0064485,4.618908,twitch_egos,0.46153846153846156
14151,3.7989788,2.3481736,4.1221013,twitch_egos,0.46153846153846156
14152,3.165702,2.0577576,4.591026,twitch_egos,0.46153846153846156
14153,5.207471,2.5905,1.5312444,twitch_egos,0.46153846153846156
14154,3.231625,1.8158457,4.4777107,twitch_egos,0.46153846153846156
14155,2.3671873,4.5013404,2.4525976,twitch_egos,0.46153846153846156
14156,4.03209,0.867299,2.6315777,twitch_egos,0.46153846153846156
14157,4.141755,2.2030172,3.9745326,twitch_egos,0.46153846153846156
14158,-0.40398726,0.119966924,0.2988259,twitch_egos,0.46153846153846156
14159,3.3378048,1.7128959,4.374111,twitch_egos,0.46153846153846156
14160,3.341717,1.6942205,4.3652244,twitch_egos,0.46153846153846156
14161,4.206333,2.582595,4.005187,twitch_egos,0.46153846153846156
14162,3.6295748,1.5781456,4.102826,twitch_egos,0.46153846153846156
14163,4.121265,2.3720376,3.990751,twitch_egos,0.46153846153846156
14164,2.6758904,0.0025699057,1.8612483,twitch_egos,0.46153846153846156
14165,2.5195224,2.518305,4.7903986,twitch_egos,0.46153846153846156
14166,3.5516448,2.311105,4.300563,twitch_egos,0.46153846153846156
14167,3.1625147,1.8502012,4.5345917,twitch_egos,0.46153846153846156
14168,3.1756816,1.9050623,4.540416,twitch_egos,0.46153846153846156
14169,3.1171181,2.2618268,4.7358284,twitch_egos,0.46153846153846156
14170,3.7993937,2.2599342,4.158485,twitch_egos,0.46153846153846156
14171,3.308117,2.2467325,4.4857955,twitch_egos,0.46153846153846156
14172,1.928888,2.0666604,5.401028,twitch_egos,0.46153846153846156
